"Data Source","世界发展指标",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"亚美尼亚","ARM","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08304789048785","1.27845936648141","1.15725741572799","0.586731178385615","0.30263459428677","0.362658136620409","0.251800141254732","0.315495954185257","0.305475989627893","0.26503771163629","0.286484626762913","0.264328061273194","0.20237129979816","0.199139556698212","0.193604326126472","0.201622201283857","0.17930953387752","0.182641693645465","0.186952451141997","0.172505240484451","0.162429376777008","0.176585526866678","0.190734554376296","0.177539803198673","0.170747301668917","0.161225919092963","0.15276851056721","0.150519124163887","0.152138026183461","0.152782834995795","","",
"美属萨摩亚","ASM","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"安提瓜和巴布达","ATG","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.217238728051601","0.222735417939966","0.290243380634204","0.237661568345895","0.222786749609626","0.251577427358464","0.24473189070744","0.240322793046841","0.253204356781104","0.25178188275053","0.237075092375574","0.263423803524164","0.290544197279624","0.287946701148712","0.26560604112681","0.255693049040782","0.243462696362555","0.232839314277378","0.242997600326198","0.799298180931482","0.305738727638638","0.343667682448437","0.430959433554087","0.291107678336923","0.286429373995601","0.281623731674571","0.2723988571241","0.26409486103375","0.252028047658613","0.245054634403092","","",
"澳大利亚","AUS","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.498239474654287","0.502299250923739","0.507031774490916","0.495750896268536","0.489220659196872","0.487723278452109","0.48681412201255","0.479447281934184","0.489224903290094","0.47334214239162","0.463405645527799","0.462416179851763","0.454602819831505","0.43989946687676","0.43793969357114","0.429517688355603","0.424160110018271","0.419887015817133","0.40877318696935","0.407818800900068","0.391191268431611","0.380911279924862","0.367166076631359","0.351747737893086","0.335104351127451","0.333488784482606","0.330802761591032","0.326924822035446","0.316056995936853","0.308908432911607","","",
"奥地利","AUT","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.202412406664838","0.209614117400386","0.189658890282997","0.189123069332707","0.186220405651322","0.190406673447748","0.197347450764918","0.191275175769188","0.185955609864841","0.175071260453344","0.170643624312517","0.180125946559847","0.181009027594408","0.192478365104979","0.190725685387258","0.187622417473496","0.176267639344606","0.16337467280488","0.159870318522515","0.15130382785001","0.161351499524997","0.152982414519529","0.144915286611649","0.146302418831978","0.137162411520314","0.138388970649227","0.136633586387996","0.138189936099869","0.129181717675628","0.130701483219349","","",
"阿塞拜疆","AZE","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.978539920483897","0.959272656360584","1.51433631857034","1.48752402113604","1.29228727232305","1.41928220021671","1.1732383009389","1.08037198668505","0.98215635500033","0.901711396738914","0.860405714820447","0.746425668138926","0.676364028538398","0.669740851140605","0.607435062487494","0.5037098986036","0.380115588758122","0.275568212258268","0.274193158853481","0.210089222646228","0.190658797620776","0.213738225456613","0.230911429279512","0.224248261611071","0.227415389812971","0.221675011341565","0.232151127051508","0.229675556649469","0.231733049296235","0.245283742109593","","",
"布隆迪","BDI","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.026379872006483","0.0325139871311033","0.02633635633728","0.0296496237684716","0.0308304292058849","0.0352444432840318","0.0402246363558752","0.0408745415654822","0.0408791869295468","0.0431733829563278","0.0492264979448285","0.0371037552428884","0.037300373442706","0.028771416264277","0.0257295271354022","0.025500026893134","0.02902848602147","0.0280598736171338","0.0267589303220011","0.0257761513074086","0.0408662025754154","0.0471385345516172","0.0463853181112267","0.0465980535352423","0.043556168013291","0.0477092603596752","0.0527969676149332","0.0632799437483184","0.081078023339006","0.083096971551658","","",
"比利时","BEL","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308862968223237","0.316205581776582","0.306983944837751","0.303839511605438","0.307145621877214","0.299129956979881","0.307803638474058","0.289552323490547","0.290750150346024","0.271630895653431","0.26588748927604","0.265395175910324","0.244425661637164","0.252062608470508","0.2402527899113","0.227779117564582","0.218174320312914","0.202573260667438","0.206183960065023","0.196148782748688","0.204174896623495","0.181508224268659","0.177916643121691","0.179557139359864","0.164962846487255","0.170611937803026","0.166866223652993","0.161592560987671","0.160355708719658","0.155752642297451","","",
"贝宁","BEN","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0304730189054463","0.0239215915369522","0.0240949183984153","0.0235793214235989","0.0223153813106221","0.0225463645905764","0.069878181147462","0.0844839193856081","0.0792989139854944","0.083365695593229","0.0834542411100185","0.0970832492268384","0.116236159350741","0.125768260004194","0.130798613209978","0.140727215785968","0.161998587342617","0.176194280755916","0.168809370373674","0.18139915049616","0.194121899374811","0.181508098105421","0.165355342097347","0.16260017615855","0.169540588188895","0.176849315305344","0.20933630919814","0.201921847263147","0.20439827484983","0.188173258014647","","",
"布基纳法索","BFA","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0557688468147098","0.0521538753611034","0.0530530402340727","0.0522642249951","0.0525591853384788","0.0524792310333699","0.0522483398096956","0.0538243753355202","0.0552474877034091","0.0602426301089939","0.0624477382987636","0.060443384931425","0.057324922761325","0.0576072004720197","0.0561982198564999","0.0517184346144748","0.0569402466387846","0.062189713895828","0.0708700527852548","0.0700459722706598","0.0854983767912694","0.0861406990850725","0.096708366709832","0.0973208368571222","0.0947747252314775","0.106111599553858","0.100144984692131","0.108821964525053","0.111642552546197","0.113098467807804","","",
"孟加拉国","BGD","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0621342574338298","0.0564454227323686","0.0584253457678132","0.0593368456499636","0.0615224422536171","0.071535607451321","0.0695980155283024","0.0750768033062651","0.0724349701350623","0.0722947481582576","0.0739182818999189","0.083766047138947","0.0858370929301741","0.0855381292524252","0.0866734960914232","0.087165348401622","0.0896825099781376","0.0886463877000721","0.09151954967976","0.0937662416045567","0.100388607937748","0.101451807365388","0.101488604658696","0.100040342007871","0.0993508188268291","0.105453120700076","0.101436537402272","0.101510964258265","0.0994875681379432","0.100274985338633","","",
"保加利亚","BGR","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.675036278639545","0.589262443646505","0.597994128372105","0.613228317745125","0.578480569257837","0.574533226114421","0.550285628606239","0.613962109195097","0.563527564050132","0.540109182637571","0.50593297853584","0.51838761412673","0.462181217353161","0.482796541265664","0.447043933647443","0.423938575757019","0.404876987347134","0.407922253542578","0.365655923402454","0.324413648343847","0.333113118493768","0.361990052918385","0.325839744904174","0.288663791684537","0.303128455646102","0.310575757294412","0.281323599604309","0.288835521562863","0.262181052424665","0.241160515936771","","",
"巴林","BHR","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.561031962331078","0.486073270914247","0.540110032581355","0.509723572812836","0.52273025869439","0.509359024913044","0.51129236668181","0.505415960854025","0.518101987297695","0.495459340268823","0.483616794608615","0.487017221961456","0.49510134336673","0.485249055521036","0.453331660344685","0.489949241164862","0.500224571890228","0.472388340173055","0.478644896828223","0.466034869935585","0.469261358512474","0.461020437777939","0.464094113918353","0.467468391864455","0.470184413740032","0.463327329737058","0.443311363762598","0.428158095245052","0.423290216158342","0.447258158853442","","",
"巴哈马","BHS","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.200911231131876","0.218237930092168","0.285873318285302","0.231767242118182","0.222541722705318","0.226595708596434","0.204566052703592","0.172912222826555","0.22851203341113","0.200217394762454","0.184783251090169","0.179249052932032","0.188679605122974","0.189503599487854","0.177584940295868","0.161066573327357","0.156367679244285","0.155605693582766","0.165318813356113","0.483848703265322","0.160641398156069","0.197274754484477","0.264340285435971","0.215406074416739","0.189671745031146","0.164697408696134","0.153343544658595","0.158287430309077","0.200569393669693","0.199648996238179","","",
"波斯尼亚和黑塞哥维那","BIH","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.485500019528829","0.428612807838459","0.28202314431033","0.425219174589282","0.466186399811814","0.41586513807471","0.48937982490727","0.47095591588754","0.474482733452198","0.466543155346437","0.459444421306954","0.460955641451093","0.482545090223166","0.480788601251963","0.501104607797466","0.512395855908753","0.514166292734572","0.580148742614859","0.541096718717097","0.526025493830394","0.463857684952952","0.452959039879476","0.500005360715897","0.49201129641953","0.47260021499992","0.428475439556074","","",
"白俄罗斯","BLR","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10143859813337","1.07450294205545","1.08694395186101","1.02166591216951","0.981257992360769","0.973995948836919","0.964068871984003","0.873084747749019","0.779429659692145","0.723390408045503","0.65872372300527","0.616407191190308","0.586349058512008","0.556855875150955","0.531313983987623","0.492074844183595","0.465776461940949","0.418227505728893","0.398476158147248","0.377116799236882","0.375860019880919","0.338630618076711","0.340918088329382","0.337812637172225","0.329367218934688","0.315544693075764","0.325613055270568","0.322582204818582","0.32914920270042","0.317556476862095","","",
"伯利兹","BLZ","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.282551018236229","0.330339189348443","0.342845082797279","0.303354471089579","0.289873745041599","0.294430794784262","0.228080804331036","0.281354158269767","0.264837416185104","0.221470562651243","0.215101781578183","0.24118167758464","0.225120559147093","0.20194654172514","0.166517386375678","0.174044582886772","0.180576826484401","0.181707884073681","0.174068232564451","0.510588995028337","0.193412415853669","0.23164875843658","0.223042977588809","0.146498674648566","0.146862129846028","0.201276438417799","0.192179189192801","0.192485047424251","0.187409504414015","0.182182322953762","","",
"百慕大","BMU","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"玻利维亚","BOL","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.330560520632405","0.327898556708365","0.330896677886441","0.290309514562494","0.258873246242953","0.222885053153153","0.206351929015843","0.216296246052858","0.195777394225551","0.184826938520298","0.180085875186721","0.173652328055887","0.174702906037616","0.186075621058018","0.186686722276664","0.189331837311448","0.201877738512169","0.207678644032176","0.212331161551207","0.219381093827961","0.228294025319371","0.237599748684016","0.237044415137501","0.238778996752168","0.246592254430008","0.239202425804759","0.24323396546615","0.241289173188662","0.236395642786743","0.22240859032357","","",
"巴西","BRA","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.126241950099551","0.129738147442398","0.131965156589737","0.130242613554315","0.127179508668156","0.132324900087604","0.140803052553897","0.14599865152352","0.150296061271658","0.154934532354391","0.154689937782188","0.155346730782331","0.149979208100888","0.145044173263004","0.144959208732133","0.141816813231023","0.138028442888926","0.13669787310424","0.137845228839165","0.129289952546884","0.136703906555238","0.138212071632456","0.147251297743904","0.153218779306602","0.160210177366024","0.157567761926014","0.150062401253027","0.151220420909744","0.141247511185096","0.139643664903712","","",
"巴巴多斯","BRB","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.268539899352049","0.279437709672015","0.356775323075056","0.299972979007804","0.302881872815094","0.308432452222864","0.293864453033449","0.30703379836969","0.324066371438003","0.330615061323005","0.301928568671069","0.326700916651609","0.338995066114372","0.334199044346248","0.324771119841747","0.326196672578772","0.31823000235012","0.313873637927439","0.375095681217472","1.02499454682281","0.352213888362167","0.402702905793055","0.487181865389478","0.335776060647209","0.29639445760799","0.289242587899898","0.286539468962313","0.260915335013327","0.277027690478257","0.279628507716393","","",
"文莱达鲁萨兰国","BRN","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.176895879976653","0.17781347704025","0.180282186345938","0.1967569968353","0.207260077576492","0.213706544628323","0.218113861864561","0.239703572461871","0.208326071657891","0.198130725084892","0.205252401207407","0.199347371772866","0.188248997749019","0.218573605047649","0.200929676551225","0.195837011337291","0.282696918091673","0.267997421877443","0.302772017598116","0.306651916287895","0.272299682113887","0.268326420073802","0.264810927172692","0.267227461507972","0.269160708567355","0.244267587655879","0.272781970488879","0.281564806344737","0.291068616136954","0.259785429383455","","",
"不丹","BTN","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0523214259097881","0.0853705227096074","0.0753373688747176","0.080025875689583","0.0821157480048148","0.0876463626636781","0.103782289517673","0.0935651357370609","0.0929901503976508","0.0861147711614546","0.0874853175757395","0.0884339429395585","0.0831399205286365","0.0835331917834277","0.0878905227629275","0.0903953144626898","0.0844818090885647","0.0713764781123651","0.0638509511351623","0.0638020984408264","0.0712421168375898","0.0973139186459371","0.100420918103071","0.102945732256959","0.10168160464587","0.104883179990215","0.117155800438958","0.116763134292974","0.122646077148602","0.115971708197916","","",
"博茨瓦纳","BWA","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.228558645138969","0.206639032947365","0.242703611442723","0.234532392364723","0.214483271074932","0.207551654953686","0.179518988949246","0.174234297314831","0.207931624637343","0.198876338688899","0.203588422741837","0.195016846267333","0.19145891109847","0.177998936019411","0.17552006825637","0.180979097234849","0.159596528490338","0.159341452304075","0.156823352778556","0.17433749128603","0.127330291820342","0.137216293460491","0.12080118175717","0.172818801321511","0.210865894344213","0.220348301757038","0.196081353599425","0.208219565334652","0.199301052673186","0.191847247068572","","",
"中非共和国","CAF","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0444735881680351","0.0417393099275486","0.0477908080920783","0.0508065200569178","0.0484333122586558","0.0451803093989065","0.0500042971064134","0.0474874904935762","0.0613636044768436","0.0618065664005416","0.0633844802130743","0.0632036233826814","0.0609976187642581","0.0593195756061804","0.0559645647412459","0.053049520214148","0.0529352761029623","0.0528038517366112","0.0366498927483822","0.0337515585202742","0.0322577602144384","0.0346013945917712","0.0346703641907537","0.0327037640702746","0.0354003779663233","0.0495883101703949","0.0523226400863597","0.0524400871498925","0.0528220663573488","0.0534613731389156","","",
"加拿大","CAN","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.431963669434466","0.422714308944871","0.409829979270085","0.405374332169042","0.392359899032433","0.394194180514457","0.402128145766954","0.384269424122667","0.381091802502666","0.365561788628572","0.378756749013803","0.361097802854207","0.352292517461172","0.352019722903798","0.349084197449437","0.341115610757706","0.339118743220695","0.333228963831862","0.329290418862961","0.324934393537307","0.321719371458403","0.319644318659088","0.313812052688018","","",
"中歐和波羅的海","CEB","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.638839595330143","0.654329848135295","0.622934413114746","0.597337163303328","0.55869837364522","0.532293090583721","0.523936675360821","0.498853895815118","0.457442924664194","0.424831223005104","0.404012769230623","0.398466804983523","0.376374180938225","0.377051672308763","0.355291269062293","0.337807051009123","0.324561928996344","0.307845820189607","0.288701824156244","0.275769290076341","0.28174310252651","0.272034511424031","0.259669158892107","0.247960112130077","0.2323772784933","0.227183525942548","0.225081082066293","0.221704398862365","0.209347189076785","0.191780581467528","","",
"瑞士","CHE","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.113231668064411","0.120449747386682","0.120581603139362","0.114789487824816","0.111106689232128","0.112781797441223","0.113725702577801","0.108026912163065","0.108528936807477","0.107429442856786","0.101435625680091","0.103152034766783","0.0996152193745972","0.102552079643418","0.100834140668748","0.0993710691125733","0.0947109934866136","0.0872538065264587","0.0876385938974467","0.087125653208912","0.0873645178899764","0.0781787402266524","0.0797624855004473","0.0802194742047432","0.0716436596444239","0.0692444636348103","0.0688476347051945","0.0662611883964897","0.0623877641699283","0.0615187770001522","","",
"海峡群岛","CHI","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"智利","CHL","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.235766424448203","0.209956146374365","0.195440887261166","0.19545468002247","0.20520986417176","0.205982488004465","0.222209755808757","0.236362515919657","0.230061903973704","0.241427193057139","0.213048649881501","0.198382881360222","0.194964974258986","0.190264988716037","0.195308564252941","0.187894102323887","0.180910362235544","0.194353968303149","0.197176287081224","0.191956228793151","0.193258744621638","0.199463672048092","0.192664784598867","0.197411691183191","0.17888761305409","0.188088410691991","0.194424158222061","0.193106172839817","0.184715761249694","0.193377511141035","","",
"中国","CHN","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.34458000848232","1.30353286854868","1.19870400515744","1.15147534124283","1.06575180651681","1.07192269420315","0.969443897395488","0.905852548942534","0.867332294371595","0.785042664992305","0.76786174222859","0.747443006467402","0.739417622405509","0.778816951311952","0.820829057571058","0.837487528563123","0.821146384407006","0.780902152822642","0.733194083049153","0.718560407079322","0.71307951121509","0.712941609023317","0.67942999236281","0.65971783494532","0.615474366795487","0.566623065574088","0.531033068401558","0.507667952113188","0.494735962846792","0.47603263150339","","",
"科特迪瓦","CIV","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0532020628574158","0.0547501968462934","0.0544909858049909","0.0583409322526661","0.0604131275965866","0.0615047825154426","0.0686119971702651","0.076788712304292","0.0739447851220866","0.100043629396577","0.0953167613502977","0.0974150946566161","0.105550697174371","0.0860051591750017","0.0858619144862482","0.0913873611577521","0.086163775371847","0.0846270107700694","0.0923224676256931","0.0830513670198341","0.0818533726614625","0.0833657163567142","0.101764773355315","0.0993064359784216","0.0961256534335021","0.0956202045149938","0.0872145036644199","0.0894526057653092","0.0807541768385461","0.0807913958615175","","",
"喀麦隆","CMR","二氧化碳排放量（千克/2011 年PPP美元GDP）","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.072837534431478","0.181992616185969","0.184581341853128","0.168874721385027","0.132725837214205","0.130668015225378","0.127526329704585","0.124565962318121","0.123350543557034","0.112171564483802","0.117503829340557","0.111552338933706","0.106151356584112","0.102231875457868","0.0938504792483985","0.0900117585842729","0.0879176111047451","0.101489098582032","0.102864441169065","0.11032151901191","0.106908360294557","0.100463320951129","0.0970083982564015","0.101390448537109","0.104796703797287","0.101700913767473","0.104417985831522","0.101846406565171","0.102458372760125","0.0973654465591034","","",
