"Data Source","世界发展指标",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"加勒比小国","CSS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27580","27900","29790","26790","25290","25830","26600","27490","29010","29220","28730","30480","31600.0003889203","34870.0000792742","35510.0000202655","37050.0004887581","40889.999806881","41590.0003314019","39120.0004220009","47910.001039505","38609.9989563227","40740.0004863739","42070.00041008","40519.9991613627","40100.0007539987","39310.00007689","37259.9995881319","36389.9997919798","37890.0002092123","37880.0007849931","","",
"古巴","CUB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35620","27420","21770","20150","21720","23180","25200","27450","27110","28000","28350","27470","26420.0000762939","25629.9991607666","25360.0006103516","26319.9996948242","26780.0006866455","27680.0003051758","26750","26979.9995422363","28110.0006103516","27590.0001525879","28690.0005340576","28870.0008392334","26690.0005340576","29209.9990844727","27170.0000762939","26239.9997711182","26709.9990844727","25909.9998474121","","",
"库拉索","CUW","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"开曼群岛","CYM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞浦路斯","CYP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4590","5110","5480","5740","5980","5850","6210","6300","6610","6870","7130","6990","7170.00007629395","7829.99992370605","7780.00020980835","7900.00009536743","8000","8310.0004196167","8489.99977111816","8279.99973297119","7900.00009536743","7630.00011444092","7099.99990463257","6429.99982833862","6809.99994277954","6849.99990463257","7219.99979019165","7360.0001335144","7199.99980926514","7190.00005722046","","",
"捷克共和国","CZE","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150200","136900","134140","130980","124710","125180","126740","124790","118920","111950","123170","122720","118529.998779297","122769.996643066","123440.002441406","119989.99786377","120599.998474121","123620.002746582","118309.997558594","111169.998168945","112250","109169.998168945","106069.999694824","101150.001525879","97510.0021362305","99139.9993896484","101730.003356934","101830.001831055","100900.001525879","96290.0009155273","","",
"德国","DEU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","955310","932550","892820","887060","875900","874660","904340","872650","865250","833590","830280","847680","833380.004882813","836789.978027344","821070.007324219","802380.004882813","814409.973144531","783799.987792969","789690.002441406","734809.997558594","773070.007324219","746479.98046875","760130.004882813","776150.024414063","736010.009765625","742309.997558594","747150.024414063","732200.012207031","707700.012207031","657400.024414063","","",
"吉布提","DJI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270","290","300","300","290","320","300","330","390","390","370","380","400.000005960464","409.999996423721","400.000005960464","430.000007152557","430.000007152557","469.999998807907","469.999998807907","469.999998807907","519.999980926514","479.999989271164","500","560.000002384186","400.000005960464","460.00000834465","419.999986886978","419.999986886978","400.000005960464","419.999986886978","","",
"多米尼克","DMA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","80","80","80","100","80","100","110","110","130","150","119.999997317791","140.000000596046","159.999996423721","159.999996423721","170.000001788139","180.000007152557","180.000007152557","500","180.000007152557","180.000007152557","250","170.000001788139","180.000007152557","180.000007152557","180.000007152557","170.000001788139","170.000001788139","170.000001788139","","",
"丹麦","DNK","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52090","62800","57030","59360","63200","60000","73340","63650","59710","56730","52600","54250","53840.0001525879","59229.9995422363","53729.9995422363","50200.0007629395","58130.0010681152","53409.9998474121","50130.0010681152","47930.0003051758","48119.9989318848","43099.9984741211","38220.0012207031","39959.9990844727","35819.9996948242","33700.0007629395","35319.9996948242","33130.0010681152","33130.0010681152","29700.0007629395","","",
"多米尼加共和国","DOM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7860","8230","9620","9520","11140","11840","12730","14500","16620","17790","18670","18980","20879.9991607666","18729.9995422363","17280.0006866455","18690.0005340576","20370.0008392334","20629.9991607666","20579.9999237061","19659.9998474121","20680.0003051758","20909.9998474121","21680.0003051758","21290.0009155273","21450.0007629395","23590.0001525879","24590.0001525879","23549.9992370605","25309.9994659424","27229.9995422363","","",
"阿尔及利亚","DZA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62940","66430","66840","72220","73610","76440","76120","74430","74650","77510","80050","78650","82400.0015258789","88190.0024414063","89489.9978637695","94190.0024414063","99809.9975585938","102750","107750","112169.998168945","114180.000305176","120790.000915527","134929.992675781","139020.004272461","147740.005493164","156270.004272461","154910.003662109","158339.996337891","165539.993286133","171250","","",
"东亚与太平洋地区（不包括高收入）","EAP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2672061.77416853","2830000.84174263","2957304.27104307","3217617.85058841","3372495.92997446","3754295.84698875","3779307.15173108","3884942.66232415","3965876.88434722","3920664.5257946","4137375.83077914","4361587.52702988","4672683.83647618","5333394.35053444","6100326.11357513","6832227.71983795","7474038.20757711","8068467.52122888","8306101.22515635","8812398.89406014","9648332.21388392","10510725.7158028","10805820.6844872","11254577.9791844","11353689.1147499","11270577.4874296","11308838.6829465","11613613.0865442","12156221.5589383","12491816.9199791","","",
"早人口紅利","EAR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2616614.02152806","2742521.54409015","2816236.35670589","2915066.42672102","3050351.85292332","3186298.28283671","3343647.21169845","3507425.90393167","3614768.90052896","3731456.08595116","3873932.43131346","3968275.6882594","4089880.37923379","4258125.84459394","4487233.76265489","4678233.72971806","4932609.92344152","5227577.86710621","5427982.19903475","5589647.65606544","5865105.89111331","6092200.75462486","6393548.34567227","6466649.45611137","6795368.65900506","6855509.8771185","6962021.62188765","7236618.44187981","7405414.8134019","7452716.80812937","","",
"东亚与太平洋地区","EAS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4510718.55970298","4720763.24892372","4894966.731127","5200003.33023544","5454570.44591379","5905982.09442529","5985307.65871805","6115154.81204015","6106797.07392102","6140436.44879451","6453028.35979368","6698018.46633053","7058162.00262331","7756963.98432264","8586193.0302042","9349823.12678418","10010057.8914188","10693457.6386636","10888327.6420295","11372365.8077504","12346726.5602484","13329705.2149024","13682264.0029243","14151650.95297","14186800.0867947","14088624.7665387","14132393.0790186","14457773.4877706","14982328.1974255","15275883.7103709","","",
"欧洲与中亚地区（不包括高收入）","ECA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3845991.79313697","3738657.64140977","3513547.53176551","3205163.51671065","2844981.32872348","2751646.41235833","2659664.32117134","2522137.11565327","2520664.03934818","2515683.63850713","2582853.91383412","2570427.96404963","2604208.47608792","2712975.67329324","2712364.3718695","2728718.52387277","2840501.92639432","2897641.33977861","2936993.4431657","2709358.12427728","2846013.4325567","3003281.87746848","2967386.96320854","2916160.04703489","2824658.85958983","2752548.35596987","2784815.69539836","2845592.6526867","2926551.69662875","2942675.30468987","","",
"欧洲与中亚地区","ECS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7975648.08157319","7854524.73833276","7507954.29893602","7121012.75100741","6745972.16509762","6699309.97563323","6724143.71708497","6498796.79737664","6497013.65660277","6439302.0049273","6517629.96959498","6575471.85065281","6587362.72644056","6798985.53094931","6805126.37234292","6798745.07755001","6920008.60041716","6919938.5858513","6869189.16332352","6349103.14888093","6589266.08498866","6603741.58761964","6535421.32290237","6401144.86399938","6119067.96572503","6089355.62806625","6113428.0372024","6177470.87389394","6189301.71701416","6055906.67296364","","",
"厄瓜多尔","ECU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15420","15740","16850","16950","18800","20920","24000","24950","24470","21610","22050","24250","24170.0000762939","24659.9998474121","26180.0003051758","28219.9993133545","30129.9991607666","30639.9993896484","31690.0005340576","34500","37250","37099.9984741211","37090.0001525879","39700.0007629395","41799.9992370605","41520.0004577637","39810.001373291","38549.9992370605","40139.9993896484","39290.0009155273","","",
"阿拉伯埃及共和国","EGY","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87750","89370","90900","92660","87900","93720","98940","106060","110980","116540","114610","126700","129440.002441406","133020.004272461","144500","162220.001220703","170750","183399.993896484","189940.002441406","197660.003662109","200309.997558594","205770.004272461","215000","213860.000610352","219119.995117188","226279.998779297","231229.995727539","242229.995727539","247910.003662109","249369.995117188","","",
"欧洲货币联盟","EMU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2622740","2638230","2563820","2510460","2508720","2559540","2616520","2588510","2630710","2613760","2632450","2679490","2684259.98473167","2741399.98745918","2754819.99874115","2746329.98514175","2729999.94325638","2692959.95402336","2635759.99903679","2438199.99623299","2501249.99451637","2411289.99590874","2381640.00201225","2332870.00322342","2208170.01652718","2256729.97391224","2255170.0245142","2258570.01495361","2201410.01582146","2092859.99310017","","",
"厄立特里亚","ERI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440","630","730","800","870","830","610","650","640","700","680.000007152557","689.999997615814","680.000007152557","600.000023841858","519.999980926514","509.999990463257","449.999988079071","469.999998807907","500","569.999992847443","620.000004768372","639.999985694885","649.999976158142","649.999976158142","660.000026226044","720.000028610229","850.000023841858","879.999995231628","","",
"西班牙","ESP","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","214950","222100","232370","218080","228450","240570","230110","248600","256220","278300","293310","294790","312750","318660.003662109","335559.997558594","350500","341779.998779297","354679.992675781","324269.989013672","287489.990234375","273250","274399.993896484","269269.989013672","242809.997558594","240960.006713867","256279.998779297","247029.998779297","263450.012207031","257040.008544922","239979.995727539","","",
"爱沙尼亚","EST","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35280","31540","23820","18340","17820","16260","17200","16770","16240","15290","14920","15380","14949.9998092651","16940.0005340576","17020.0004577637","17229.9995422363","15979.9995422363","19979.9995422363","18399.9996185303","15050.0001907349","19000","18170.0000762939","16889.9993896484","19319.9996948242","17940.0005340576","15539.999961853","15989.9997711182","16709.9990844727","15319.9996948242","10180.0003051758","","",
"埃塞俄比亚","ETH","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310","2330","1520","1940","2260","2570","2870","3060","3230","3180","3560","4400","4570.00017166138","5019.99998092651","5329.99992370605","5050.00019073486","5400.00009536743","5960.00003814697","6489.99977111816","6530.00020980835","6469.99979019165","7539.99996185303","8479.99954223633","10079.9999237061","12340.0001525879","12890.0003433228","14970.0002670288","15819.9996948242","17239.9997711182","18360.0006103516","","",
"欧洲联盟","EUU","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3562590","3524670","3409700","3348870","3336400","3391600","3488790","3419620","3412010","3354420","3362380","3419490","3411189.9869442","3502199.99432564","3507500.00476837","3488149.98865128","3496999.94325638","3456569.96035576","3378879.98270988","3129210.00409126","3213189.98932839","3118369.98820305","3059130.00750542","2982339.98727799","2836770.03216743","2895699.9617815","2905110.00978947","2926620.00274658","2862280.02619743","2724969.99752522","","",
"脆弱和受衝突影響的情況下","FCS","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","440846.942235164","440429.348153616","472085.016579254","476641.802122691","474282.038180554","499720.700332639","521671.020333409","546815.223781928","515730.80398473","495713.088617948","531222.155866645","552890.201103744","541254.788264901","547359.660660831","560441.530388843","588420.51513052","582173.650623431","564812.295104122","603986.916785543","603824.654329425","652217.449484763","643587.45809549","696858.058399715","715933.247518457","723873.645884871","686940.18335647","694941.419538668","714645.351839713","721956.990847235","728944.127216499","","",
"芬兰","FIN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54560","55130","52280","53460","59930","56090","62570","60620","57270","56510","55100","61090","63439.998626709","71709.9990844727","67680.0003051758","55459.9990844727","67019.9966430664","65099.9984741211","56659.9998474121","54180.0003051758","62529.9987792969","55119.9989318848","49409.9998474121","50189.998626709","46159.9998474121","42819.9996948242","45700.0007629395","43020.0004577637","44580.0018310547","40709.9990844727","","",
"斐济","FJI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690","680","720","700","700","710","770","750","730","750","810","1040","879.999995231628","1049.99995231628","1470.00002861023","1289.99996185303","1379.99999523163","1259.99999046326","970.000028610229","970.000028610229","1159.9999666214","1110.00001430511","1029.99997138977","1129.99999523163","1289.99996185303","1379.99999523163","1519.99998092651","1649.99997615814","1629.99999523163","1629.99999523163","","",
"法国","FRA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356240","380650","368590","349420","344400","352240","367900","359070","381110","374900","373120","376730","371019.989013672","376709.991455078","377790.008544922","380660.003662109","371549.987792969","362829.986572266","357989.990234375","343730.010986328","347779.998779297","335140.014648438","338420.013427734","338559.997558594","306100.006103516","311299.987792969","313920.013427734","317829.986572266","307049.987792969","300519.989013672","","",
"法罗群岛","FRO","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"密克罗尼西亚联邦","FSM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","120","120","120","130","130","130","150","140.000000596046","159.999996423721","159.999996423721","159.999996423721","140.000000596046","140.000000596046","119.999997317791","129.999995231628","109.999999403954","119.999997317791","129.999995231628","140.000000596046","140.000000596046","150.000005960464","170.000001788139","180.000007152557","170.000001788139","180.000007152557","","",
"加蓬","GAB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4100","4560","4530","4650","4620","5210","5810","5560","6390","6030","6080","6230","5960.00003814697","6440.00005722046","6090.00015258789","6059.99994277954","5440.00005722046","4940.00005722046","5269.99998092651","5199.99980926514","5760.00022888184","5780.00020980835","5599.99990463257","5789.99996185303","5960.00003814697","6119.99988555908","6420.00007629395","5329.99992370605","5119.99988555908","5250","","",
"英国","GBR","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561770","570680","557890","541380","535180","526810","545480","524190","526000","522750","530890","545260","530789.978027344","543039.978027344","543080.017089844","540919.982910156","542059.997558594","530500","515340.026855469","466489.990234375","482440.002441406","445589.996337891","467779.998779297","453760.009765625","415600.006103516","401079.986572266","380809.997558594","367000","360730.010986328","348920.013427734","","",
"格鲁吉亚","GEO","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33490","25510","20070","16090","10440","8180","6360","5520","4990","4520","4770","3520","2960.00003814697","3160.00008583069","3369.99988555908","4239.99977111816","4699.99980926514","5630.00011444092","4840.00015258789","5619.99988555908","5320.00017166138","6519.99998092651","7190.00005722046","7840.00015258789","8470.00026702881","9199.99980926514","9649.99961853027","9729.99954223633","9569.99969482422","10109.9996566772","","",
"加纳","GHA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2790","2560","3080","3190","3460","3710","4090","4300","6100","6580","5740","6210","7429.99982833862","7139.9998664856","6679.99982833862","7039.99996185303","8510.00022888184","9119.99988555908","8659.99984741211","10010.0002288818","11189.9995803833","11750","14609.9996566772","15630.0001144409","15090.0001525879","15779.9997329712","16069.9996948242","17010.0002288818","18680.0003051758","20040.0009155273","","",
"直布罗陀","GIB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"几内亚","GIN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000","1020","1050","1080","1120","1160","1230","1290","1360","1430","1490","1570","1629.99999523163","1700.00004768372","1769.99998092651","1830.00004291534","1899.99997615814","1980.00001907349","2009.99999046326","2119.99988555908","2500","2619.99988555908","2480.00001907349","2180.0000667572","2240.00000953674","2539.99996185303","2819.9999332428","3339.99991416931","3750","3950.00004768372","","",
"冈比亚","GMB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","200","200","210","210","220","220","230","240","260","240","310","300.000011920929","300.000011920929","319.999992847443","330.000013113022","360.000014305115","409.999996423721","430.000007152557","490.000009536743","439.999997615814","449.999988079071","460.00000834465","439.999997615814","519.999980926514","529.999971389771","529.999971389771","540.000021457672","550.000011920929","579.999983310699","","",
"几内亚比绍共和国","GNB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170","170","180","180","180","180","180","200","170","190","150","150","150.000005960464","189.999997615814","200.000002980232","209.999993443489","219.999998807907","230.000004172325","219.999998807907","230.000004172325","239.999994635582","239.999994635582","250","250","270.000010728836","280.000001192093","310.000002384186","310.000002384186","319.999992847443","330.000013113022","","",
"赤道几内亚","GNQ","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","70","900","960","1030","1100","1190","1650","1970","3230","2220","3400","4630.00011444092","5010.00022888184","6199.99980926514","8319.99969482422","9369.99988555908","8539.99996185303","9779.99973297119","9710.00003814697","9949.99980926514","9989.99977111816","9819.99969482422","9180.00030517578","7909.99984741211","6570.00017166138","6659.99984741211","5800.00019073486","6429.99982833862","5349.99990463257","","",
"希腊","GRC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75620","75820","78180","78090","79730","82830","82750","83760","87130","87400","94460","96610","96599.9984741211","100220.001220703","99839.9963378906","101949.996948242","100699.996948242","104309.997558594","100410.003662109","94739.9978637695","87580.0018310547","84550.0030517578","80089.9963378906","72480.0033569336","69550.0030517578","68010.0021362305","66849.9984741211","66800.0030517578","65019.9966430664","60000","","",
"格林纳达","GRD","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","120","170","150","160","170","190","200","220","220","210","230","239.999994635582","250","230.000004172325","250","259.999990463257","280.000001192093","289.99999165535","810.000002384186","289.99999165535","310.000002384186","409.999996423721","319.999992847443","250","270.000010728836","280.000001192093","289.99999165535","319.999992847443","330.000013113022","","",
"格陵兰","GRL","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"危地马拉","GTM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3930","4030","4830","5110","5430","6350","6190","6550","8290","8200","9420","9810","10470.0002670288","10539.999961853","10750","11529.9997329712","11520.0004577637","12409.9998474121","11239.9997711182","11850.0003814697","11439.9995803833","11739.9997711182","12149.9996185303","13000","13949.9998092651","16340.0001525879","17489.9997711182","16569.9996948242","18319.9996948242","19309.9994659424","","",
"关岛","GUM","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"圭亚那","GUY","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1170","1140","1080","1090","1410","1530","1580","1720","1750","1740","1660","1640","1620.00000476837","1620.00000476837","1669.99995708466","1480.00001907349","1330.00004291534","1610.00001430511","1600.00002384186","1629.99999523163","1759.99999046326","1830.00004291534","2000","1980.00001907349","2059.99994277954","2079.99992370605","2480.00001907349","2470.00002861023","2589.99991416931","2849.99990463257","","",
"高收入国家","HIC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11662286.2963047","11656549.4989739","11694563.437159","11780309.1623886","11968296.4571301","12144575.377248","12517640.7367679","12760770.6990916","12752185.9187442","12827141.973549","13129783.5523119","13202105.9884133","13108305.983246","13342351.4140652","13485505.855414","13527970.5580209","13470500.3813278","13639623.2814959","13368207.5169187","12615646.2491588","13142042.9644116","12916542.1642067","12770019.0698398","12855642.279629","12653466.0885723","12615686.7579972","12519131.1146485","12444379.3161073","12459854.4194265","12125558.4114817","","",
"中国香港特别行政区","HKG","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"洪都拉斯","HND","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2450","2450","2730","2900","3250","3870","3900","4040","4680","4750","4990","5800","6090.00015258789","6730.00001907349","7559.99994277954","6969.99979019165","7969.99979019165","8539.99996185303","8590.00015258789","8069.99969482422","8180.00030517578","8810.0004196167","9239.99977111816","9369.99988555908","9460.00003814697","9930.00030517578","9470.00026702881","9260.00022888184","10050.0001907349","10220.0002670288","","",
"重债穷国 (HIPC)","HPC","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61205.0312014777","63398.9803936245","62425.0309858958","59839.6799553369","60460.5713445656","63911.0989010989","67626.8604651163","72309.738052645","76239.2831587018","78957.3881932022","79670","83770","87950.0004611909","91999.9992921948","97029.9987867475","101850.00038147","110930.000200868","118309.999167919","124489.998966455","132840.000018477","144550.000779331","154510.000996292","165309.999532998","171799.999698997","181730.00151664","193649.999313057","204409.999832511","211419.999614358","222430.000245571","228720.002934337","","",
"克罗地亚","HRV","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20340","14740","15040","15540","14870","15460","15260","17070","18530","18520","18040","19200","20280.0006866455","21610.0006103516","21100.0003814697","21450.0007629395","21610.0006103516","22879.9991607666","21729.9995422363","20309.9994659424","19459.9990844727","19030.0006866455","17409.9998474121","17010.0002288818","16239.9997711182","16600.0003814697","16879.9991607666","17409.9998474121","16430.0003051758","16520.0004577637","","",
"海地","HTI","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020","1000","900","690","190","900","1060","1270","1310","1380","1470","1600","1830.00004291534","1809.99994277954","1669.99995708466","1700.00004768372","1720.00002861023","2049.99995231628","2029.99997138977","1990.00000953674","2460.00003814697","2700.00004768372","2420.00007629395","2650.00009536743","3019.99998092651","3279.99997138977","3359.99989509583","3329.99992370605","3289.99996185303","3319.9999332428","","",
"匈牙利","HUN","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67420","64550","58000","58380","57780","57430","58450","56990","57350","57910","54630","56280","55599.9984741211","58189.998626709","56349.9984741211","55919.9981689453","55459.9990844727","53849.9984741211","53009.9983215332","47840.0001525879","47880.0010681152","46909.9998474121","43430.0003051758","40759.9983215332","40630.0010681152","43380.0010681152","44250","46439.998626709","46400.0015258789","46380.0010681152","","",
"只有IBRD","IBD","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8938244.41699019","9047190.31618418","9032910","9093840","9036320","9456710","9548160","9668880.00000001","9750530.00000001","9739860.00000001","10118490","10428930","10832730.0906181","11715600.2116427","12689549.8666838","13595019.8724046","14524470.1120593","15410040.1963815","15874240.029566","16282529.8172757","17502109.8197475","18695469.7409794","19265180.1019684","19813890.4589154","20043649.9408819","19879909.6612297","19950100.2009325","20453889.6752522","21190309.6188866","21522419.7530709","","",
"IBRD与IDA","IBT","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9360337.74313672","9485523.1424594","9473857.49364213","9529809.68523667","9460232.08957423","9893834.06352058","10013181.5193875","10143393.2952101","10242252.6044202","10245984.0881619","10645152.808744","10972799.6919014","11378117.2619875","12273401.4198965","13272981.1944732","14197332.5053642","15151121.4054609","16055027.6806542","16535877.8468382","16938488.3683522","18194932.7717004","19408236.3044858","19974488.3555254","20539980.2179714","20794173.3272542","20644895.6876821","20769907.504526","21324905.8484922","22076113.7674381","22442415.5746679","","",
"IDA總","IDA","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","421130.477399182","437441.017241002","440082.155336526","435049.078695517","422939.49629725","436065.760177001","464100.644225408","473603.312283467","490887.296452629","505382.891795432","525898.18575976","543085.450841096","544500.990910697","556735.059209984","582206.786751094","600924.199210885","625111.299494093","643286.76185709","659876.517770789","654075.613820362","690757.720474976","710468.712492801","706855.695967757","723555.841867167","748013.946420881","762566.350265146","817554.381837684","868808.963627126","883461.733689842","917684.999465724","","",
"IDA混合","IDB","二氧化碳排放量（千吨）","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281883.773217838","298741.773497236","310097.162409472","309797.019971263","295670.315879565","300092.414469176","319461.606481589","321602.622540812","329906.563331258","338950.855469285","355898.898480147","364242.858262354","358219.998933375","360400.007769465","376110.001444817","375710.001453757","385629.993647337","387549.99960959","393860.008850694","380259.995743632","399799.991503359","410400.001317263","397109.993308782","413879.995405675","424030.009478331","424930.004686117","453440.006643535","472440.000295639","467299.997910857","485070.00656426","","",
